RegionID,SizeRank,RegionName,RegionType,StateName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,city,state_id,state_name,lat,lng,population,density,geometry
753903,538,Marietta,msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,55.0,36.0,51.0,59.0,50.0,24.0,8.0,8.0,8.0,8.0,11.0,17.0,19.0,19.0,22.0,31.0,34.0,24.0,13.0,8.0,8.0,10.0,13.0,16.0,17.0,16.0,19.0,25.0,44.0,38.0,33.0,13.0,13.0,16.0,20.0,23.0,22.0,22.0,23.0,28.0,Marietta,OH,Ohio,39.4241,-81.4465,13366,612.2,POINT (-81.4465 39.4241)
394591,539,Fergus Falls,msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,14.0,12.0,12.0,18.0,19.0,21.0,19.0,26.0,33.0,40.0,34.0,24.0,14.0,12.0,12.0,14.0,19.0,23.0,29.0,32.0,45.0,51.0,45.0,33.0,22.0,20.0,18.0,17.0,20.0,25.0,31.0,36.0,43.0,52.0,Fergus Falls,MN,Minnesota,46.2854,-96.0758,14108,378.6,POINT (-96.0758 46.2854)
394362,540,Barre,msa,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,49.0,42.0,43.0,43.0,33.0,18.0,9.0,8.0,7.0,7.0,8.0,9.0,12.0,13.0,17.0,14.0,13.0,8.0,8.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,15.0,21.0,21.0,16.0,8.0,8.0,7.0,8.0,8.0,10.0,10.0,20.0,20.0,19.0,Barre,VT,Vermont,44.1998,-72.5085,8488,821.9,POINT (-72.5085 44.1998)
394618,541,Fremont,msa,OH,54.0,30.0,14.0,16.0,14.0,21.0,29.0,29.0,28.0,22.0,35.0,33.0,32.0,20.0,20.0,20.0,24.0,20.0,19.0,17.0,22.0,28.0,44.0,46.0,38.0,28.0,19.0,17.0,8.0,8.0,9.0,9.0,10.0,10.0,15.0,14.0,13.0,7.0,5.0,5.0,5.0,5.0,6.0,8.0,9.0,10.0,9.0,8.0,5.0,5.0,5.0,5.0,7.0,9.0,9.0,7.0,10.0,16.0,20.0,16.0,9.0,6.0,5.0,5.0,5.0,6.0,8.0,9.0,8.0,7.0,8.0,Fremont,OH,Ohio,41.3535,-83.1147,15900,720.3,POINT (-83.1147 41.3535)
394939,542,Oneonta,msa,NY,,,,,,,,,,,,,96.0,79.0,116.0,105.0,94.0,53.0,58.0,75.0,88.0,89.0,96.0,92.0,125.0,153.0,189.0,143.0,88.0,44.0,44.0,49.0,56.0,70.0,61.0,45.0,27.0,25.0,20.0,15.0,16.0,20.0,24.0,27.0,33.0,41.0,49.0,54.0,46.0,33.0,18.0,17.0,20.0,24.0,26.0,27.0,33.0,46.0,59.0,59.0,49.0,34.0,29.0,38.0,36.0,46.0,35.0,70.0,74.0,91.0,75.0,Oneonta,NY,New York,42.4551,-75.0666,14097,1248.0,POINT (-75.0666 42.4551)
394923,544,Norwalk,msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,19.0,12.0,10.0,6.0,6.0,6.0,7.0,7.0,7.0,11.0,19.0,20.0,Norwalk,OH,Ohio,41.2443,-82.6088,17041,742.2,POINT (-82.6088 41.2443)
394365,545,Batavia,msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,10.0,9.0,9.0,11.0,12.0,13.0,12.0,19.0,19.0,Batavia,NY,New York,42.9987,-78.1802,15510,1152.6,POINT (-78.1802 42.9987)
394336,546,Ardmore,msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,21.0,28.0,25.0,22.0,13.0,13.0,10.0,11.0,16.0,18.0,21.0,18.0,17.0,14.0,13.0,13.0,10.0,11.0,10.0,13.0,15.0,18.0,26.0,31.0,42.0,36.0,35.0,23.0,25.0,23.0,25.0,26.0,30.0,34.0,32.0,38.0,36.0,Ardmore,OK,Oklahoma,34.1949,-97.1256,24784,192.0,POINT (-97.1256 34.1949)
394605,548,Fort Madison,msa,IA,,,,,,,,,,,,,,,,,,,,,,,70.0,87.0,105.0,114.0,104.0,85.0,65.0,54.0,63.0,69.0,69.0,65.0,68.0,73.0,66.0,57.0,38.0,36.0,33.0,33.0,30.0,28.0,26.0,29.0,37.0,53.0,49.0,42.0,27.0,30.0,29.0,31.0,28.0,32.0,39.0,38.0,43.0,41.0,43.0,32.0,28.0,33.0,37.0,42.0,35.0,35.0,33.0,34.0,45.0,Fort Madison,IA,Iowa,40.6207,-91.3509,10293,412.1,POINT (-91.3509 40.6207)
394456,549,Charleston,msa,IL,,,,,,,,,,,,,122.0,117.0,80.0,60.0,49.0,39.0,45.0,47.0,52.0,68.0,84.0,93.0,83.0,60.0,47.0,40.0,46.0,48.0,48.0,52.0,55.0,61.0,53.0,43.0,26.0,17.0,13.0,11.0,13.0,13.0,12.0,13.0,15.0,23.0,28.0,27.0,18.0,10.0,8.0,9.0,10.0,12.0,12.0,11.0,12.0,18.0,27.0,27.0,21.0,11.0,11.0,9.0,10.0,7.0,8.0,8.0,9.0,11.0,10.0,Charleston,IL,Illinois,39.4842,-88.1781,17795,773.3,POINT (-88.1781 39.4842)
394592,550,Fernley,msa,NV,,,,,,,,,,,,,,,,,,,,,,,44.0,36.0,31.0,19.0,21.0,20.0,15.0,10.0,10.0,8.0,10.0,11.0,13.0,11.0,9.0,7.0,5.0,6.0,6.0,7.0,8.0,9.0,11.0,14.0,17.0,15.0,11.0,8.0,9.0,14.0,21.0,26.0,30.0,37.0,46.0,51.0,62.0,60.0,57.0,37.0,28.0,21.0,17.0,18.0,18.0,22.0,24.0,34.0,34.0,Fernley,NV,Nevada,39.5627,-119.1906,23035,73.1,POINT (-119.1906 39.5627)
394444,551,Carson City,msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,11.0,9.0,7.0,6.0,6.0,6.0,7.0,7.0,8.0,9.0,12.0,13.0,11.0,8.0,6.0,6.0,8.0,12.0,21.0,,,41.0,44.0,53.0,52.0,44.0,24.0,14.0,12.0,15.0,14.0,17.0,18.0,19.0,25.0,35.0,Carson City,NV,Nevada,39.1511,-119.7476,58249,155.6,POINT (-119.7476 39.1511)
394432,553,Calhoun,msa,GA,29.0,17.0,16.0,13.0,19.0,25.0,25.0,21.0,19.0,23.0,26.0,27.0,26.0,22.0,17.0,15.0,18.0,18.0,18.0,16.0,23.0,26.0,35.0,38.0,34.0,23.0,14.0,14.0,14.0,13.0,14.0,12.0,11.0,11.0,15.0,13.0,10.0,5.0,4.0,4.0,5.0,5.0,7.0,8.0,16.0,16.0,17.0,11.0,9.0,7.0,6.0,6.0,8.0,10.0,11.0,13.0,12.0,21.0,23.0,24.0,18.0,14.0,13.0,12.0,17.0,17.0,19.0,17.0,21.0,27.0,37.0,Calhoun,GA,Georgia,34.491,-84.9386,17184,409.4,POINT (-84.9386 34.491)
753877,554,Cullowhee,msa,NC,97.0,82.0,56.0,67.0,67.0,86.0,77.0,91.0,96.0,97.0,112.0,127.0,116.0,95.0,52.0,47.0,42.0,64.0,87.0,94.0,86.0,76.0,114.0,134.0,117.0,63.0,45.0,55.0,61.0,54.0,47.0,41.0,29.0,26.0,24.0,22.0,14.0,7.0,8.0,9.0,12.0,17.0,21.0,22.0,20.0,20.0,23.0,25.0,19.0,12.0,9.0,12.0,14.0,19.0,22.0,25.0,27.0,32.0,39.0,33.0,28.0,20.0,18.0,14.0,14.0,21.0,31.0,44.0,53.0,45.0,34.0,Cullowhee,NC,North Carolina,35.3097,-83.1816,6715,680.9,POINT (-83.1816 35.3097)
394737,555,Kearney,msa,NE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,14.0,12.0,11.0,11.0,6.0,5.0,5.0,5.0,6.0,8.0,9.0,13.0,16.0,17.0,12.0,10.0,7.0,6.0,5.0,5.0,6.0,6.0,9.0,13.0,17.0,18.0,26.0,Kearney,NE,Nebraska,40.7011,-99.0833,33809,877.4,POINT (-99.0833 40.7011)
394582,556,Fairmont,msa,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,34.0,35.0,19.0,12.0,8.0,10.0,12.0,15.0,15.0,21.0,28.0,34.0,Fairmont,WV,West Virginia,39.4768,-80.1491,18402,826.0,POINT (-80.1491 39.4768)
394940,557,Ontario,msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,12.0,12.0,6.0,6.0,9.0,11.0,14.0,13.0,16.0,20.0,21.0,16.0,10.0,9.0,12.0,15.0,23.0,27.0,32.0,34.0,38.0,53.0,51.0,49.0,27.0,19.0,19.0,19.0,25.0,30.0,39.0,43.0,48.0,44.0,Ontario,OR,Oregon,44.0259,-116.976,11610,867.8,POINT (-116.976 44.0259)
394621,558,Gaffney,msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Gaffney,SC,South Carolina,35.0743,-81.6552,12651,562.5,POINT (-81.6552 35.0743)
394977,559,Picayune,msa,MS,,95.0,65.0,58.0,50.0,59.0,55.0,66.0,68.0,89.0,93.0,105.0,98.0,86.0,71.0,58.0,58.0,61.0,65.0,72.0,72.0,73.0,82.0,84.0,73.0,61.0,58.0,71.0,60.0,47.0,33.0,28.0,29.0,23.0,28.0,37.0,33.0,25.0,12.0,12.0,11.0,10.0,10.0,15.0,24.0,26.0,28.0,20.0,16.0,9.0,8.0,10.0,13.0,18.0,24.0,22.0,21.0,26.0,37.0,44.0,35.0,26.0,18.0,24.0,23.0,21.0,17.0,19.0,27.0,43.0,47.0,Picayune,MS,Mississippi,30.5322,-89.6724,11804,252.7,POINT (-89.6724 30.5322)
395131,560,Sterling,msa,IL,78.0,64.0,43.0,30.0,31.0,31.0,31.0,42.0,48.0,68.0,64.0,70.0,66.0,57.0,40.0,23.0,24.0,25.0,34.0,42.0,47.0,62.0,68.0,84.0,73.0,64.0,49.0,33.0,25.0,19.0,28.0,31.0,28.0,24.0,24.0,30.0,31.0,24.0,17.0,10.0,11.0,15.0,18.0,19.0,17.0,24.0,31.0,40.0,30.0,21.0,11.0,10.0,10.0,12.0,17.0,18.0,20.0,29.0,35.0,34.0,26.0,19.0,19.0,14.0,16.0,15.0,16.0,14.0,16.0,15.0,15.0,Sterling,IL,Illinois,41.7996,-89.6956,14852,964.5,POINT (-89.6956 41.7996)
394411,561,Branson,msa,MO,73.0,49.0,31.0,33.0,43.0,50.0,56.0,58.0,71.0,76.0,82.0,71.0,58.0,43.0,35.0,37.0,47.0,52.0,49.0,44.0,43.0,55.0,62.0,66.0,50.0,37.0,36.0,39.0,35.0,24.0,23.0,23.0,20.0,21.0,19.0,20.0,12.0,9.0,6.0,6.0,6.0,8.0,7.0,9.0,10.0,10.0,8.0,7.0,7.0,7.0,6.0,7.0,10.0,11.0,15.0,20.0,28.0,29.0,40.0,46.0,49.0,35.0,26.0,26.0,29.0,26.0,26.0,23.0,28.0,34.0,43.0,Branson,MO,Missouri,36.6509,-93.2636,12651,228.8,POINT (-93.2636 36.6509)
394446,562,Cedar City,msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,65.0,59.0,50.0,45.0,43.0,33.0,30.0,33.0,36.0,36.0,40.0,37.0,51.0,Cedar City,UT,Utah,37.6834,-113.0956,35812,383.1,POINT (-113.0956 37.6834)
395216,563,Waycross,msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,Waycross,GA,Georgia,31.2108,-82.3579,13856,450.8,POINT (-82.3579 31.2108)
394951,564,Oxford,msa,MS,73.0,50.0,35.0,35.0,49.0,59.0,83.0,78.0,94.0,85.0,103.0,83.0,71.0,53.0,53.0,50.0,63.0,67.0,81.0,88.0,105.0,119.0,111.0,102.0,76.0,64.0,56.0,53.0,50.0,47.0,52.0,70.0,90.0,98.0,92.0,65.0,46.0,27.0,25.0,21.0,20.0,16.0,18.0,19.0,25.0,23.0,23.0,15.0,10.0,6.0,5.0,6.0,7.0,9.0,13.0,18.0,17.0,22.0,20.0,24.0,17.0,15.0,15.0,18.0,18.0,14.0,9.0,16.0,21.0,28.0,23.0,Oxford,MS,Mississippi,34.3627,-89.5336,25713,373.0,POINT (-89.5336 34.3627)
394721,565,Jasper,msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,38.0,13.0,8.0,7.0,6.0,6.0,6.0,8.0,11.0,16.0,19.0,17.0,12.0,9.0,7.0,7.0,6.0,11.0,13.0,13.0,10.0,10.0,16.0,23.0,28.0,22.0,14.0,10.0,16.0,18.0,19.0,17.0,22.0,38.0,56.0,65.0,Jasper,IN,Indiana,38.3933,-86.9402,16488,480.4,POINT (-86.9402 38.3933)
394556,566,Edwards,msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,57.0,51.0,43.0,51.0,76.0,92.0,83.0,49.0,26.0,16.0,14.0,8.0,7.0,8.0,9.0,11.0,12.0,13.0,11.0,10.0,8.0,8.0,7.0,7.0,8.0,10.0,18.0,23.0,28.0,25.0,24.0,34.0,33.0,31.0,22.0,20.0,17.0,12.0,18.0,25.0,23.0,30.0,30.0,43.0,Edwards,CO,Colorado,39.6215,-106.6184,10721,155.4,POINT (-106.6184 39.6215)
394547,567,Durango,msa,CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,Durango,CO,Colorado,37.2659,-107.8781,19148,502.0,POINT (-107.8781 37.2659)
394750,568,Kinston,msa,NC,,,,,,,,,,,,,,,,,,,,,,,,77.0,68.0,56.0,41.0,39.0,37.0,32.0,29.0,22.0,16.0,13.0,16.0,15.0,12.0,7.0,5.0,5.0,8.0,8.0,10.0,9.0,10.0,11.0,15.0,13.0,11.0,6.0,7.0,12.0,13.0,14.0,9.0,10.0,12.0,18.0,19.0,22.0,22.0,36.0,30.0,26.0,9.0,12.0,14.0,15.0,19.0,20.0,37.0,Kinston,NC,North Carolina,35.2747,-77.5939,19704,416.3,POINT (-77.5939 35.2747)
753920,569,Sonora,msa,CA,38.0,28.0,21.0,25.0,30.0,36.0,46.0,55.0,62.0,58.0,72.0,82.0,73.0,48.0,24.0,28.0,30.0,34.0,49.0,57.0,69.0,71.0,94.0,94.0,86.0,60.0,52.0,44.0,40.0,32.0,36.0,33.0,32.0,27.0,21.0,17.0,9.0,9.0,8.0,8.0,9.0,10.0,12.0,14.0,18.0,22.0,30.0,26.0,20.0,10.0,9.0,12.0,17.0,24.0,29.0,37.0,36.0,43.0,51.0,56.0,50.0,33.0,24.0,23.0,31.0,41.0,41.0,40.0,38.0,46.0,55.0,Sonora,CA,California,37.9819,-120.3828,4963,605.9,POINT (-120.3828 37.9819)
395157,570,Tiffin,msa,OH,,,,,,,,,,,,,,,,,,,,,,,,62.0,53.0,42.0,22.0,16.0,11.0,6.0,6.0,7.0,13.0,19.0,19.0,18.0,12.0,11.0,5.0,6.0,6.0,6.0,6.0,7.0,9.0,15.0,16.0,15.0,10.0,8.0,7.0,7.0,9.0,10.0,14.0,14.0,21.0,21.0,28.0,28.0,24.0,16.0,9.0,7.0,7.0,6.0,8.0,10.0,11.0,14.0,21.0,Tiffin,OH,Ohio,41.1165,-83.1805,17894,955.1,POINT (-83.1805 41.1165)
394366,571,Batesville,msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,Batesville,AR,Arkansas,35.7687,-91.6227,11163,371.7,POINT (-91.6227 35.7687)
394566,573,Elko,msa,NV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,8.0,10.0,11.0,12.0,17.0,23.0,29.0,25.0,21.0,13.0,10.0,6.0,9.0,11.0,18.0,19.0,24.0,23.0,24.0,Elko,NV,Nevada,40.8381,-115.7678,20513,443.8,POINT (-115.7678 40.8381)
394517,574,Danville,msa,KY,50.0,31.0,29.0,27.0,20.0,25.0,34.0,40.0,48.0,63.0,66.0,62.0,49.0,40.0,40.0,37.0,39.0,42.0,49.0,54.0,55.0,55.0,73.0,64.0,57.0,29.0,26.0,21.0,18.0,15.0,14.0,16.0,18.0,21.0,20.0,18.0,11.0,9.0,6.0,7.0,9.0,11.0,13.0,17.0,20.0,26.0,24.0,25.0,17.0,14.0,10.0,9.0,12.0,16.0,23.0,31.0,37.0,36.0,38.0,32.0,33.0,27.0,26.0,22.0,21.0,20.0,23.0,24.0,26.0,29.0,39.0,Danville,KY,Kentucky,37.6418,-84.7777,17191,386.3,POINT (-84.7777 37.6418)
394632,575,Glasgow,msa,KY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,Glasgow,KY,Kentucky,37.0048,-85.9263,15043,360.4,POINT (-85.9263 37.0048)
395122,576,St. Marys,msa,GA,34.0,34.0,31.0,24.0,21.0,24.0,38.0,46.0,47.0,46.0,52.0,54.0,44.0,32.0,24.0,22.0,22.0,28.0,32.0,30.0,28.0,31.0,40.0,38.0,27.0,18.0,21.0,19.0,16.0,11.0,10.0,12.0,13.0,20.0,20.0,16.0,8.0,4.0,4.0,4.0,4.0,6.0,6.0,7.0,7.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,8.0,9.0,11.0,14.0,21.0,19.0,15.0,8.0,8.0,8.0,12.0,14.0,16.0,16.0,18.0,23.0,32.0,St. Marys,GA,Georgia,30.7567,-81.5722,18507,316.8,POINT (-81.5722 30.7567)
394402,577,Boone,msa,NC,,,,,,,,,,,126.0,130.0,106.0,81.0,36.0,28.0,34.0,44.0,61.0,71.0,77.0,90.0,94.0,82.0,65.0,46.0,44.0,29.0,29.0,22.0,18.0,11.0,10.0,13.0,14.0,15.0,11.0,9.0,6.0,6.0,6.0,8.0,9.0,9.0,8.0,10.0,15.0,14.0,11.0,6.0,7.0,8.0,10.0,14.0,20.0,22.0,25.0,29.0,33.0,29.0,19.0,14.0,15.0,18.0,21.0,23.0,23.0,20.0,22.0,25.0,38.0,Boone,NC,North Carolina,36.2111,-81.6669,19368,1180.8,POINT (-81.6669 36.2111)
395204,578,Warrensburg,msa,MO,42.0,29.0,28.0,24.0,28.0,34.0,41.0,41.0,38.0,34.0,35.0,31.0,24.0,18.0,15.0,18.0,17.0,18.0,24.0,28.0,31.0,35.0,38.0,33.0,19.0,14.0,12.0,12.0,10.0,11.0,9.0,9.0,11.0,14.0,13.0,9.0,6.0,4.0,4.0,4.0,4.0,5.0,10.0,10.0,12.0,9.0,14.0,12.0,10.0,5.0,6.0,6.0,8.0,8.0,10.0,13.0,18.0,18.0,28.0,29.0,28.0,13.0,8.0,7.0,7.0,9.0,9.0,12.0,16.0,20.0,35.0,Warrensburg,MO,Missouri,38.7627,-93.726,19317,792.9,POINT (-93.726 38.7627)
394634,579,Gloversville,msa,NY,102.0,78.0,50.0,26.0,33.0,39.0,50.0,53.0,59.0,68.0,113.0,146.0,153.0,107.0,61.0,34.0,32.0,48.0,60.0,70.0,63.0,65.0,68.0,105.0,126.0,131.0,99.0,61.0,37.0,22.0,25.0,24.0,25.0,35.0,46.0,41.0,29.0,15.0,14.0,10.0,12.0,14.0,19.0,22.0,26.0,26.0,30.0,25.0,24.0,15.0,13.0,10.0,12.0,16.0,17.0,18.0,17.0,25.0,46.0,46.0,37.0,15.0,12.0,14.0,12.0,20.0,23.0,25.0,17.0,25.0,33.0,Gloversville,NY,New York,43.0491,-74.3465,15113,1156.4,POINT (-74.3465 43.0491)
394604,580,Fort Leonard Wood,msa,MO,81.0,69.0,48.0,40.0,45.0,46.0,69.0,88.0,94.0,93.0,104.0,116.0,95.0,66.0,50.0,45.0,36.0,37.0,42.0,53.0,69.0,67.0,83.0,101.0,96.0,77.0,40.0,35.0,24.0,16.0,13.0,12.0,14.0,18.0,20.0,19.0,13.0,10.0,7.0,7.0,7.0,8.0,10.0,12.0,13.0,12.0,9.0,9.0,7.0,8.0,6.0,6.0,9.0,11.0,11.0,11.0,15.0,19.0,24.0,19.0,16.0,10.0,10.0,11.0,14.0,17.0,21.0,25.0,26.0,25.0,27.0,Fort Leonard Wood,MO,Missouri,37.7562,-92.1274,15615,261.8,POINT (-92.1274 37.7562)
394993,581,Poplar Bluff,msa,MO,,,,,,,,,,,,,79.0,84.0,89.0,67.0,55.0,58.0,63.0,59.0,52.0,60.0,69.0,88.0,81.0,65.0,60.0,66.0,66.0,49.0,30.0,29.0,28.0,37.0,34.0,32.0,19.0,16.0,14.0,14.0,14.0,15.0,14.0,15.0,17.0,18.0,26.0,30.0,28.0,20.0,12.0,13.0,13.0,18.0,18.0,23.0,27.0,36.0,50.0,49.0,50.0,37.0,31.0,22.0,23.0,25.0,38.0,39.0,40.0,29.0,39.0,Poplar Bluff,MO,Missouri,36.7632,-90.4135,16313,479.4,POINT (-90.4135 36.7632)
394562,582,Elizabeth City,msa,NC,64.0,60.0,51.0,52.0,51.0,51.0,61.0,57.0,62.0,65.0,84.0,98.0,87.0,73.0,48.0,50.0,53.0,55.0,57.0,66.0,74.0,79.0,77.0,78.0,59.0,39.0,32.0,34.0,37.0,32.0,30.0,24.0,17.0,17.0,15.0,13.0,8.0,6.0,5.0,6.0,7.0,8.0,11.0,13.0,16.0,15.0,15.0,16.0,14.0,12.0,7.0,9.0,11.0,15.0,18.0,24.0,29.0,35.0,39.0,32.0,24.0,14.0,13.0,12.0,14.0,14.0,17.0,15.0,17.0,21.0,24.0,Elizabeth City,NC,North Carolina,36.2942,-76.236,18570,612.5,POINT (-76.236 36.2942)
394967,583,Payson,msa,AZ,77.0,56.0,29.0,25.0,35.0,46.0,49.0,54.0,85.0,93.0,89.0,53.0,48.0,39.0,40.0,36.0,41.0,45.0,49.0,51.0,55.0,53.0,62.0,53.0,47.0,31.0,33.0,35.0,36.0,25.0,18.0,13.0,13.0,12.0,12.0,11.0,8.0,7.0,9.0,10.0,11.0,13.0,15.0,20.0,18.0,17.0,12.0,9.0,8.0,9.0,10.0,14.0,17.0,25.0,30.0,34.0,49.0,53.0,68.0,55.0,48.0,27.0,21.0,20.0,26.0,32.0,36.0,37.0,45.0,51.0,64.0,Payson,AZ,Arizona,34.2433,-111.3195,16363,326.5,POINT (-111.3195 34.2433)
394344,584,Athens,msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,17.0,35.0,35.0,29.0,15.0,15.0,15.0,9.0,6.0,5.0,6.0,7.0,9.0,10.0,12.0,11.0,13.0,15.0,14.0,9.0,6.0,6.0,7.0,9.0,14.0,17.0,18.0,17.0,22.0,30.0,29.0,22.0,13.0,14.0,19.0,18.0,15.0,12.0,11.0,22.0,23.0,39.0,Athens,TN,Tennessee,35.4573,-84.6045,14091,350.8,POINT (-84.6045 35.4573)
394571,585,Enterprise,msa,AL,,,,,,,,,,,100.0,94.0,83.0,75.0,61.0,58.0,52.0,49.0,50.0,60.0,63.0,57.0,44.0,43.0,40.0,42.0,39.0,32.0,20.0,14.0,15.0,11.0,11.0,9.0,12.0,11.0,9.0,6.0,5.0,4.0,5.0,8.0,11.0,10.0,9.0,9.0,9.0,8.0,5.0,5.0,4.0,4.0,6.0,6.0,6.0,8.0,10.0,15.0,14.0,13.0,8.0,8.0,7.0,6.0,8.0,7.0,9.0,9.0,14.0,20.0,24.0,Enterprise,AL,Alabama,31.3275,-85.8463,28513,355.6,POINT (-85.8463 31.3275)
395073,587,Scottsboro,msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.0,Scottsboro,AL,Alabama,34.6438,-86.0491,15543,118.5,POINT (-86.0491 34.6438)
394861,588,Milledgeville,msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,45.0,Milledgeville,GA,Georgia,33.0874,-83.2414,17021,324.6,POINT (-83.2414 33.0874)
394742,589,Kerrville,msa,TX,82.0,67.0,79.0,52.0,52.0,37.0,43.0,44.0,41.0,42.0,45.0,53.0,62.0,66.0,65.0,53.0,57.0,50.0,53.0,53.0,62.0,62.0,78.0,67.0,61.0,38.0,50.0,57.0,57.0,58.0,59.0,67.0,58.0,51.0,48.0,53.0,47.0,33.0,22.0,25.0,25.0,28.0,28.0,34.0,35.0,37.0,39.0,33.0,26.0,18.0,19.0,21.0,21.0,24.0,26.0,32.0,40.0,45.0,59.0,66.0,72.0,58.0,44.0,30.0,26.0,24.0,34.0,32.0,41.0,46.0,54.0,Kerrville,TX,Texas,30.0398,-99.132,24333,421.5,POINT (-99.132 30.0398)
394363,590,Bartlesville,msa,OK,81.0,55.0,33.0,29.0,40.0,50.0,60.0,65.0,82.0,81.0,81.0,74.0,60.0,50.0,37.0,39.0,45.0,46.0,42.0,43.0,39.0,44.0,45.0,39.0,34.0,23.0,22.0,18.0,17.0,16.0,15.0,11.0,15.0,18.0,18.0,17.0,12.0,12.0,5.0,6.0,6.0,7.0,7.0,7.0,8.0,12.0,12.0,11.0,7.0,6.0,6.0,5.0,6.0,8.0,8.0,9.0,8.0,11.0,10.0,10.0,7.0,6.0,5.0,6.0,7.0,10.0,10.0,14.0,18.0,22.0,24.0,Bartlesville,OK,Oklahoma,36.7365,-95.9456,37314,638.9,POINT (-95.9456 36.7365)
394503,592,Corsicana,msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,49.0,31.0,27.0,27.0,30.0,29.0,33.0,31.0,28.0,21.0,20.0,21.0,21.0,22.0,23.0,25.0,27.0,26.0,31.0,30.0,27.0,18.0,12.0,12.0,12.0,16.0,17.0,18.0,25.0,32.0,40.0,39.0,33.0,25.0,25.0,30.0,42.0,48.0,56.0,56.0,50.0,47.0,54.0,Corsicana,TX,Texas,32.0824,-96.4665,25107,421.7,POINT (-96.4665 32.0824)
